radius,mean_hue,mean_saturation,mean_value,label
9.999999747378753e-05,0.0,0.0,91.0,0
0.7072067856788635,0.0,0.0,97.0,0
1.1181340217590332,31.0,3.8,99.6,0
9.999999747378753e-05,120.0,6.0,92.0,0
9.999999747378753e-05,120.0,5.0,98.0,0
2.061652660369873,116.75,6.75,97.0,0
25.632110595703125,103.9761904761905,8.561224489795919,91.60544217687072,0
3.6056511402130127,115.29411764705885,10.823529411764708,91.82352941176471,0
9.999999747378753e-05,120.0,5.0,94.0,0
2.12142014503479,110.0,8.0,93.85714285714285,0
9.999999747378753e-05,110.0,8.0,93.0,0
9.999999747378753e-05,110.0,8.0,93.0,0
9.999999747378753e-05,110.0,8.0,94.0,0
2.9155757427215576,106.15,14.25,92.55,0
9.999999747378753e-05,110.0,8.0,93.0,0
9.999999747378753e-05,114.0,13.0,95.0,0
0.5001000165939331,109.0,21.0,97.0,0
9.999999747378753e-05,103.0,19.0,95.0,0
9.999999747378753e-05,115.0,16.0,96.0,0
9.999999747378753e-05,109.0,21.0,95.0,0
9.999999747378753e-05,111.0,26.0,99.0,0
9.999999747378753e-05,109.0,21.0,96.0,0
3.0414812564849854,106.75,22.125,89.375,0
9.999999747378753e-05,109.0,20.0,100.0,0
9.999999747378753e-05,103.0,19.0,96.0,0
9.999999747378753e-05,109.0,21.0,95.0,0
0.5001000165939331,103.0,18.5,97.0,0
4.301262855529785,107.875,21.75,92.0,0
9.999999747378753e-05,111.0,26.0,100.0,0
1.2501000165939329,120.0,5.1428571428571415,96.57142857142857,0
9.999999747378753e-05,120.0,5.0,96.0,0
1.1181340217590332,0.0,0.0,97.0,0
121.38507843017578,19.326567311798954,119.00552970530715,189.22159282487016,1
4.2427406311035165,0.0,0.0,107.52777777777777,0
121.00607299804688,20.0133224763068,89.65363823482843,198.50358508063601,1
1.1181340217590332,0.0,0.0,100.0,0
669.1263427734375,21.807805535263576,101.33252554237913,188.6876823544336,0
51.19416046142578,16.241368286445013,67.53708439897699,64.36924552429669,0
109.10784149169922,66.53881508531134,28.497890826670023,51.161871183025866,0
102.7564697265625,84.49354707240863,33.802404564597204,53.620975410949605,0
2.236167907714844,120.0,4.769230769230768,108.76923076923076,0
9.999999747378753e-05,120.0,5.0,95.0,0
0.5001000165939331,0.0,0.0,91.0,0
9.999999747378753e-05,0.0,0.0,95.0,0
0.5001000165939331,0.0,0.0,94.5,0
1.8028756380081177,0.0,0.0,102.85714285714285,0
9.999999747378753e-05,120.0,5.0,94.0,0
800.1192016601562,87.97874925781194,10.961765233841012,170.81138758095025,0
5.408427238464356,135.93023255813952,15.127906976744184,85.70930232558139,0
9.999999747378753e-05,120.0,5.0,93.0,0
2.061652660369873,120.0,4.533333333333333,114.0,0
1.8028756380081177,0.0,0.0,103.36363636363636,0
9.999999747378753e-05,120.0,5.0,105.0,0
9.999999747378753e-05,120.0,5.0,95.0,0
